This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"017999","SYLACAUGA 4",-86.2114,33.2053,149,"COOP","8184"
"018024","TALLADEGA",-86.1350,33.4164,137,"COOP","8186"
"018323","TROY",-85.9722,31.8075,152,"COOP","8196"
"018380","TUSCALOOSA A",-87.6092,33.2222,52,"COOP","8198"
"018385","TUSCALOOSA O",-87.5936,33.2097,46,"COOP","8200"
"018469","VALLEY HEAD",-85.6128,34.5667,324,"COOP","8208"
"018648","WALNUT GROVE",-86.3069,34.0661,259,"COOP","8215"
"018673","WARRIOR LOCK",-87.8306,32.7744,21,"COOP","8219"
"018809","WEST BLOCTON",-87.1267,33.1178,152,"COOP","8223"
"018859","WETUMPKA",-86.2103,32.5906,78,"COOP","8225"
"018998","WINFIELD 2 S",-87.8475,33.9111,143,"COOP","8232"
"020080","AJO",-112.8617,32.3686,549,"COOP","8237"
"020100","ALAMO DAM",-113.5778,34.2281,393,"COOP","8243"
"020287","ANVIL RANCH",-111.3831,31.9792,838,"COOP","8249"
"020288","APACHE JUNCT",-111.4814,33.4625,631,"COOP","8250"
"020380","ARIVACA",-111.3350,31.5722,1103,"COOP","8257"
"020498","ASHURST HAYD",-111.2864,33.0869,472,"COOP","8269"
"020586","BAGDAD",-113.1739,34.5972,1205,"COOP","8274"
"020678","BELLEMONT NW",-111.8214,35.2300,2180,"COOP","8285"
"020683","BENSON 6 SE",-110.2403,31.8803,1125,"COOP","8287"
"021001","BRIGHT ANGEL",-112.0631,36.2136,2560,"COOP","8308"
"021248","CANYON DE CH",-109.5394,36.1533,1710,"COOP","8322"
"021282","CAREFREE",-111.9019,33.8161,771,"COOP","8324"
"021306","CASA GRANDE",-111.7147,32.8889,428,"COOP","8326"
"021330","CASCABEL",-110.4131,32.3208,959,"COOP","8328"
"021357","CATALINA SP",-110.9300,32.4175,814,"COOP","8331"
"021664","CHIRICAHUA N",-109.3572,32.0061,1615,"COOP","8347"
"022109","CORDES",-112.1678,34.3053,1149,"COOP","8361"
"022754","DUNCAN",-109.1214,32.7481,1157,"COOP","8387"
"022782","EAST MESA",-111.6444,33.4192,463,"COOP","8390"
"023150","FORT THOMAS",-110.0022,33.0194,853,"COOP","8411"
"023393","GILA BEND",-112.7131,32.9481,224,"COOP","8422"
"023448","GISELA",-111.2758,34.1111,884,"COOP","8424"
"023501","GLOBE #3",-110.7933,33.3947,1116,"COOP","8428"
"023668","GREEN VALLEY",-110.9978,31.8931,884,"COOP","8442"
"023961","HEBER BLACK",-110.5581,34.3925,2009,"COOP","8456"
"024182","HORSESHOE DA",-111.7139,33.9825,616,"COOP","8468"
"024453","JEROME",-112.1114,34.7522,1509,"COOP","8481"
"024761","LAKE HAVASU",-114.3600,34.5028,143,"COOP","8501"
"024977","LITCHFIELD P",-112.3667,33.5000,314,"COOP","8508"
"025412","MC NARY 2 N",-109.8589,34.1142,2237,"COOP","8528"
"025418","MC NEAL",-109.6686,31.6017,1271,"COOP","8529"
"025494","METEOR CRATE",-111.0167,35.0333,1584,"COOP","8532"
"025635","MONTEZUMA CA",-111.8381,34.6106,969,"COOP","8539"
"025825","NATURAL BRID",-111.4533,34.3222,1404,"COOP","8558"
"025924","NOGALES 6 N",-110.9642,31.4447,1085,"COOP","8563"
"026117","ORACLE STATE",-110.7317,32.6100,1401,"COOP","8567"
"026190","PAINTED DESE",-109.7814,35.0653,1756,"COOP","8574"
"026194","PAINTED ROCK",-113.0317,33.0772,183,"COOP","8575"
"026242","PARADISE",-109.2187,31.9352,1664,"COOP","8578"
"026282","PATAGONIA #2",-110.7517,31.5481,1277,"COOP","8584"
"026353","PEARCE SUNSI",-109.8378,31.9356,1326,"COOP","8590"
"026468","PETRIFIED FO",-109.8850,34.7994,1660,"COOP","8594"
"026471","PHANTOM RANC",-112.0958,36.1050,771,"COOP","8595"
"026513","PICACHO 8 SE",-111.4014,32.6467,558,"COOP","8602"
"026603","PINNACLE PEA",-111.8606,33.7275,782,"COOP","8611"
"026616","PIPE SPRINGS",-112.7386,36.8586,1500,"COOP","8614"
"026653","PLEASANT VAL",-110.9442,34.0989,1539,"COOP","8616"
"026796","PRESCOTT",-112.4322,34.5706,1586,"COOP","8620"
"026865","QUARTZSITE",-114.2272,33.6650,267,"COOP","8623"
"027036","REDINGTON",-110.4667,32.3903,896,"COOP","8625"
"027187","ROBSON RCH",-111.6314,32.8117,456,"COOP","8632"
"027281","ROOSEVELT 1",-111.1508,33.6731,672,"COOP","8635"
"027390","SAFFORD AGRI",-109.6808,32.8150,900,"COOP","8648"
"027398","SAGUARO NAT'",-110.7369,32.1797,936,"COOP","8649"
"027435","SAINT JOHNS",-109.4028,34.5172,1765,"COOP","8652"
"027480","SAN CARLOS R",-110.5261,33.1819,772,"COOP","8661"
"027488","SANDERS",-109.3222,35.2239,1784,"COOP","8662"
"027530","SAN MANUEL",-110.6339,32.6014,1055,"COOP","8664"
"027622","SASABE 7 NW",-111.6022,31.6036,1166,"COOP","8674"
"027716","SELIGMAN",-112.8797,35.3322,1600,"COOP","8679"
"027855","SHOW LOW AIR",-110.0075,34.2639,1954,"COOP","8690"
"028162","SPRINGERVILL",-109.2897,34.1289,2152,"COOP","8704"
"028329","SUNSET CRATE",-111.5436,35.3694,2128,"COOP","8714"
"028396","TACNA 3 NE",-113.9192,32.7225,99,"COOP","8721"
"028468","TEEC NOS POS",-109.0900,36.9233,1612,"COOP","8725"
"028499","TEMPE ASU",-111.9294,33.4197,364,"COOP","8731"
"028619","TOMBSTONE",-110.0569,31.7056,1405,"COOP","8738"
"028865","TUMACACORI N",-111.0497,31.5678,996,"COOP","8761"
"028904","TUZIGOOT",-112.0264,34.7706,1058,"COOP","8764"
"028998","VAIL 7 N",-110.7247,32.1264,908,"COOP","8767"
"029156","WALNUT CANYO",-111.5067,35.1706,2038,"COOP","8776"
"029158","WALNUT CREEK",-112.8097,34.9281,1551,"COOP","8777"
"029166","WALNUT GROVE",-112.5619,34.3117,1147,"COOP","8778"
"029309","WIKIEUP",-113.6136,34.7061,613,"COOP","8787"
"029334","WILLCOX",-109.8497,32.2611,1279,"COOP","8788"
"029542","WUPATKI NM",-111.3703,35.5247,1496,"COOP","8805"
"029634","YOUNGTOWN",-112.3014,33.5950,346,"COOP","8811"
"030064","ALICIA 2 NNE",-91.0583,35.9289,77,"COOP","8824"
"030130","ALUM FORK",-92.8417,34.7961,213,"COOP","8826"
"030178","ANTOINE",-93.4217,34.0358,87,"COOP","8829"
"030286","ASHDOWN 4 SS",-94.0997,33.6192,98,"COOP","8838"
"030326","AUGUSTA 2 NW",-91.3936,35.2956,59,"COOP","8841"
"030458","BATESVILLE L",-91.7944,35.8306,174,"COOP","8846"
"030460","BATESVILLE L",-91.6389,35.7600,88,"COOP","8847"
"030536","BEEDEVILLE 4",-91.0561,35.4583,67,"COOP","8855"
"030582","BENTON",-92.6006,34.5675,94,"COOP","8856"
"030664","BIG FORK 1 S",-93.9983,34.4619,366,"COOP","8864"
"030746","BLACK ROCK",-91.1039,36.1067,73,"COOP","8867"
"030764","BLAKELY MOUN",-93.1947,34.5697,130,"COOP","8868"
"030814","BOGG SPRINGS",-94.4122,34.3267,358,"COOP","8872"
"031132","CALICO ROCK",-92.1636,36.1092,107,"COOP","8892"
"031140","CALION LOCK",-92.4850,33.3047,30,"COOP","8894"
"031152","CAMDEN 1",-92.8236,33.5900,35,"COOP","8895"
"031191","CANE CREEK S",-91.7711,33.9153,79,"COOP","8899"
"031310","CENTER RIDGE",-92.5672,35.3228,195,"COOP","8906"
"031457","CLARKSVILLE",-93.4036,35.5328,259,"COOP","8916"
"031582","COMPTON",-93.3081,36.0919,660,"COOP","8922"
"031596","CONWAY",-92.4289,35.0842,96,"COOP","8923"
"031750","CRYSTAL VALL",-92.4500,34.6886,108,"COOP","8931"
"031829","DAMASCUS 2 N",-92.3833,35.4047,207,"COOP","8935"
"031834","DANVILLE",-93.3944,35.0386,114,"COOP","8936"
"031838","DARDANELLE",-93.1675,35.2342,113,"COOP","8938"
"031910","DEGRAY LAKE",-93.1486,34.2531,149,"COOP","8943"
"031948","DEQUEEN",-94.3481,34.0464,121,"COOP","8944"
"031968","DES ARC",-91.4978,34.9772,61,"COOP","8951"
"032366","EVENING SHAD",-91.6142,36.0811,152,"COOP","8971"
"032540","FORDYCE",-92.4322,33.8228,70,"COOP","8979"
"032544","FOREMAN",-94.3814,33.7164,122,"COOP","8980"
"032794","GILBERT",-92.7147,35.9914,189,"COOP","8996"
"032930","GRAVETTE",-94.4481,36.4261,384,"COOP","9003"
"033132","HARDY",-91.5056,36.2747,201,"COOP","9017"
"033200","HATTIEVILLE",-92.7806,35.2883,110,"COOP","9024"
"033428","HOPE 3 NE",-93.5561,33.7089,114,"COOP","9035"
"033438","HOPPER 1 E",-93.6694,34.3603,216,"COOP","9036"
"033466","HOT SPRINGS",-93.0522,34.5144,207,"COOP","9039"
"033600","JASPER",-93.1883,36.0006,256,"COOP","9051"
"033704","JESSIEVILLE",-93.0572,34.7011,220,"COOP","9052"
"033734","JONESBORO 2",-90.6881,35.8486,96,"COOP","9053"
"033821","KEISER",-90.0964,35.6872,71,"COOP","9056"
"033831","KELSO 3 NW",-91.3397,33.8178,44,"COOP","9057"
"033862","KEO",-92.0072,34.6053,70,"COOP","9058"
"033909","KINGSTON 2S",-93.5206,36.0086,654,"COOP","9060"
"034106","LEAD HILL",-92.9094,36.4211,226,"COOP","9070"
"034185","LEWISVILLE",-93.5678,33.3614,104,"COOP","9073"
"034290","LONG POOL",-93.1661,35.5058,184,"COOP","9082"
"034562","MALVERN",-92.8283,34.3817,95,"COOP","9091"
"034572","MAMMOTH SPRI",-91.5350,36.4947,153,"COOP","9092"
"034638","MARIANNA 2 S",-90.7661,34.7336,71,"COOP","9093"
"034666","MARSHALL",-92.6394,35.9156,309,"COOP","9097"
"034746","MELBOURNE 5W",-91.9822,36.0822,152,"COOP","9103"
"034756","MENA",-94.2494,34.5731,344,"COOP","9104"
"034936","MORO BAY STA",-92.3658,33.3014,27,"COOP","9110"
"034938","MORRILTON",-92.7672,35.1581,104,"COOP","9111"
"035036","MOUNTAIN HOM",-92.3939,36.3458,244,"COOP","9118"
"035046","MOUNTAIN VIE",-92.1042,35.9147,238,"COOP","9120"
"035079","MURFREESBORO",-93.7019,34.0783,121,"COOP","9124"
"035112","NASHVILLE",-93.8514,33.9303,122,"COOP","9126"
"035186","NEWPORT",-91.2744,35.6042,69,"COOP","9132"
"035200","NIMROD DAM",-93.1594,34.9553,146,"COOP","9133"
"035512","OZARK 2",-93.8683,35.5125,253,"COOP","9148"
"035514","OZONE",-93.4436,35.6431,579,"COOP","9149"
"035563","PARAGOULD 1",-90.4978,36.0336,82,"COOP","9151"
"035754","PINE BLUFF",-92.0189,34.2256,66,"COOP","9168"
"035760","PINE RIDGE",-93.9011,34.5833,256,"COOP","9171"
"035820","POCAHONTAS 1",-90.9681,36.2639,96,"COOP","9173"
"035908","PRESCOTT",-93.3767,33.7975,94,"COOP","9180"
"036253","ROHWER 2 NNE",-91.2703,33.8100,46,"COOP","9194"
"036380","SAINT FRANCI",-90.1469,36.4519,91,"COOP","9200"
"036403","SALEM",-91.8036,36.3561,207,"COOP","9204"
"036506","SEARCY",-91.7164,35.2683,70,"COOP","9207"
"036562","SHERIDAN",-92.3914,34.3019,76,"COOP","9208"
"036928","SUBIACO",-93.6369,35.3028,152,"COOP","9223"
"037383","VANDERVOORT",-94.3531,34.3919,320,"COOP","9235"
"037488","WALDRON",-94.1942,34.8992,206,"COOP","9239"
"037592","WASHITA",-93.5350,34.6508,186,"COOP","9243"
"037963","WINSLOW 7NE",-94.0203,35.8550,667,"COOP","9257"
"038052","WYNNE",-90.7964,35.2547,79,"COOP","9260"
"040010","ACAMPO 5 NE",-121.2031,38.2189,27,"COOP","9264"
"040029","ADIN RS",-120.9447,41.1936,1279,"COOP","9267"
"040136","ALPINE",-116.7747,32.8381,529,"COOP","9283"
"040144","ALTADENA",-118.1383,34.1819,344,"COOP","9285"
"040192","ANAHEIM",-117.8425,33.8647,102,"COOP","9293"
"040212","ANGWIN PAC U",-122.4406,38.5731,523,"COOP","9295"
"040232","ANTIOCH PUMP",-121.7458,37.9856,18,"COOP","9299"
"040343","ASH MOUNTAIN",-118.8253,36.4914,521,"COOP","9315"
"040444","BAKERSFIELD",-119.0508,35.4186,143,"COOP","9339"
"040521","BARSTOW",-117.0219,34.8928,677,"COOP","9347"
"040673","BEN LOMOND N",-122.0797,37.0856,128,"COOP","9365"
"040798","BIG TUJUNGA",-118.1872,34.2942,706,"COOP","9391"
"040931","BOCA",-120.0936,39.3886,1699,"COOP","9415"
"040983","BORREGO DESE",-116.4144,33.2314,245,"COOP","9421"
"041149","BUCKHORN",-121.8464,40.8669,1158,"COOP","9459"
"041159","BUCKS CREEK",-121.3511,39.9178,564,"COOP","9460"
"041194","BURBANK VALL",-118.3481,34.1867,200,"COOP","9468"
"041253","CACHUMA LAKE",-119.9808,34.5825,238,"COOP","9479"
"041312","CALISTOGA",-122.6014,38.5961,122,"COOP","9491"
"041424","CAMPO",-116.4728,32.6233,802,"COOP","9501"
"041428","CAMP PARDEE",-120.8433,38.2486,201,"COOP","9502"
"041614","CEDARVILLE",-120.1736,41.5336,1423,"COOP","9536"
"041697","CHERRY VALLE",-119.9161,37.9747,1452,"COOP","9546"
"041738","CHIRIACO SUM",-115.7206,33.6617,520,"COOP","9558"
"041758","CHULA VISTA",-117.0858,32.6400,17,"COOP","9563"
"041838","CLOVERDALE",-123.0172,38.8067,101,"COOP","9583"
"041907","COLEMAN FISH",-122.1433,40.4000,128,"COOP","9604"
"041912","COLFAX",-120.9544,39.0997,732,"COOP","9609"
"041916","COLGATE P H",-121.1922,39.3308,181,"COOP","9610"
"041948","COLUSA 2 SSW",-122.0297,39.1806,15,"COOP","9612"
"041990","COPCO NO 1 D",-122.3378,41.9797,824,"COOP","9624"
"042012","CORCORAN IRR",-119.5817,36.0975,61,"COOP","9627"
"042090","COVINA CITY",-117.8806,34.0919,178,"COOP","9640"
"042214","CULVER CITY",-118.4128,34.0050,17,"COOP","9661"
"042239","CUYAMACA",-116.5872,32.9897,1414,"COOP","9666"
"042294","DAVIS 2 WSW",-121.7761,38.5350,18,"COOP","9675"
"042319","DEATH VALLEY",-116.8669,36.4622,-54,"COOP","9680"
"042327","DEEP CANYON",-116.3764,33.6514,366,"COOP","9682"
"042402","DE SABLA",-121.6172,39.8739,826,"COOP","9696"
"042500","DOWNIEVILLE",-120.8239,39.5633,888,"COOP","9709"
"042574","DUNSMUIR TRE",-122.2736,41.1833,661,"COOP","9721"
"042706","EL CAJON",-116.9750,32.8139,123,"COOP","9737"
"042709","EL CAPITAN D",-116.8164,32.8839,183,"COOP","9738"
"042713","EL CENTRO 2",-115.5617,32.7669,-9,"COOP","9739"
"042805","ELSINORE",-117.3319,33.6692,411,"COOP","9749"
"042863","ESCONDIDO NO",-117.0883,33.1211,236,"COOP","9754"
"042920","EXCHEQUER DA",-120.2672,37.5850,135,"COOP","9760"
"042934","FAIRFIELD",-122.0681,38.2736,12,"COOP","9764"
"042941","FAIRMONT",-118.4275,34.7042,933,"COOP","9766"
"042964","FALL RIVER M",-121.4425,41.0161,1009,"COOP","9769"
"043038","FIDDLETOWN D",-120.7061,38.5236,658,"COOP","9780"
"043083","FIVE POINTS",-120.1561,36.3642,87,"COOP","9789"
"043157","FORT BIDWELL",-120.1514,41.8594,1372,"COOP","9802"
"043191","FORT ROSS",-123.2442,38.5147,34,"COOP","9812"
"043244","FREMONT",-122.0158,37.5422,12,"COOP","9820"
"043256","FRESNO 5 NE",-119.7017,36.7525,100,"COOP","9824"
"043261","FRIANT GOVER",-119.7072,36.9969,125,"COOP","9827"
"043417","GILROY",-121.5633,37.0067,59,"COOP","9852"
"043463","GLENNVILLE",-118.7006,35.7269,957,"COOP","9863"
"043491","GOLD RUN 2 S",-120.8567,39.1650,1012,"COOP","9869"
"043573","GRASS VALLEY",-121.0681,39.2042,732,"COOP","9881"
"043669","GROVELAND 2",-120.2258,37.8444,853,"COOP","9896"
"043714","HALF MOON BA",-122.4433,37.4725,8,"COOP","9906"
"043747","HANFORD 1 S",-119.6356,36.3219,75,"COOP","9911"
"043800","HARRY ENGLEB",-121.2667,39.2372,244,"COOP","9917"
"043824","HAT CREEK",-121.5433,40.9317,919,"COOP","9920"
"043855","HAYFIELD PUM",-115.6289,33.7044,418,"COOP","9922"
"043875","HEALDSBURG",-122.8731,38.6175,33,"COOP","9927"
"043882","HEARST CASTL",-121.1683,35.6842,465,"COOP","9930"
"043896","HEMET",-116.9406,33.7458,504,"COOP","9933"
"043914","HENSHAW DAM",-116.7614,33.2372,823,"COOP","9935"
"043939","HETCH HETCHY",-119.7831,37.9614,1180,"COOP","9941"
"044223","IMPERIAL",-115.5667,32.8489,-20,"COOP","9983"
"044259","INDIO FIRE S",-116.2153,33.7086,-6,"COOP","9992"
"044303","IRVINE RANCH",-117.7231,33.7200,165,"COOP","10002"
"044394","JOHNSON VALL",-116.5378,34.3592,965,"COOP","10010"
"044412","JULIAN CDF",-116.5925,33.0764,1285,"COOP","10013"
"044422","JUNCAL DAM",-119.5069,34.4908,679,"COOP","10017"
"044484","KELSEY 1 N",-120.8208,38.8089,610,"COOP","10021"
"044500","KENTFIELD",-122.5439,37.9569,44,"COOP","10027"
"044555","KING CITY",-121.1378,36.2069,98,"COOP","10039"
"044710","LAKESIDE 2 E",-116.8947,32.8536,210,"COOP","10080"
"044712","LAKE SOLANO",-122.0039,38.4919,58,"COOP","10082"
"044881","LEE VINING",-119.1194,37.9567,2072,"COOP","10107"
"044890","LEMON COVE",-119.0264,36.3817,156,"COOP","10111"
"044957","LINDSAY",-119.0581,36.2033,128,"COOP","10115"
"044997","LIVERMORE",-121.7778,37.6947,146,"COOP","10125"
"045026","LODGEPOLE",-118.7325,36.6044,2053,"COOP","10133"
"045064","LOMPOC",-120.4514,34.6539,59,"COOP","10140"
"045100","LORAINE 5 NN",-118.4122,35.3836,1291,"COOP","10154"
"045118","LOS BANOS",-120.8697,37.0533,37,"COOP","10160"
"045119","LOS BANOS AR",-120.9422,36.8806,262,"COOP","10161"
"045360","MARKLEY COVE",-122.1261,38.4939,146,"COOP","10205"
"045502","MECCA FIRE S",-116.0767,33.5714,-50,"COOP","10224"
"045532","MERCED",-120.5117,37.2858,47,"COOP","10229"
"045598","MIDDLETOWN 4",-122.5517,38.7250,341,"COOP","10237"
"045679","MINERAL",-121.6092,40.3458,1486,"COOP","10248"
"045795","MONTEREY",-121.9100,36.5903,117,"COOP","10267"
"045866","MORRO BAY FI",-120.8447,35.3669,35,"COOP","10286"
"045915","MOUNT DIABLO",-121.9303,37.8792,661,"COOP","10297"
"045933","MOUNT HAMILT",-121.6425,37.3436,1282,"COOP","10300"
"045968","MT LAGUNA #3",-116.4194,32.8672,1804,"COOP","10307"
"045983","MOUNT SHASTA",-122.3081,41.3206,1094,"COOP","10313"
"046136","NEVADA CITY",-121.0008,39.2467,848,"COOP","10338"
"046144","NEWARK",-122.0325,37.5147,3,"COOP","10340"
"046154","NEW CUYAMA F",-119.6828,34.9458,658,"COOP","10343"
"046168","NEWMAN",-121.0178,37.2811,27,"COOP","10349"
"046174","NEW MELONES",-120.4864,38.0047,293,"COOP","10353"
